schema_name,table_name,table_type,domain,ordinal_position,column_name,data_type,nullable,description,design_origin,is_primary_key
bank_dwh,dim_account_relationship,dimension,deposits,17,version_number,BIGINT,True,Version number for this account relationship member.,structural,False
bank_dwh,dim_account_relationship,dimension,deposits,18,account_number_hash,VARCHAR(100),True,Synthetic account number hash attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,19,account_type_code,VARCHAR(50),True,Synthetic account type code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,20,account_subtype_code,VARCHAR(50),True,Synthetic account subtype code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,21,account_status_code,VARCHAR(50),True,Synthetic account status code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,22,status_reason_code,VARCHAR(50),True,Synthetic status reason code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,23,opened_date,DATE,True,Synthetic opened date attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,24,closed_date,DATE,True,Synthetic closed date attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,25,dormant_since_date,DATE,True,Synthetic dormant since date attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,26,ownership_type_code,VARCHAR(50),True,Synthetic ownership type code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,27,signatory_count,BIGINT,True,Synthetic signatory count attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,28,primary_holder_id,VARCHAR(100),True,Synthetic primary holder id attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,29,servicing_branch_code,VARCHAR(50),True,Synthetic servicing branch code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,30,product_code,VARCHAR(50),True,Synthetic product code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,31,currency_code,VARCHAR(50),True,Synthetic currency code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,32,overdraft_limit_amount,"NUMERIC(20,4)",True,Synthetic overdraft limit amount attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,33,minimum_balance_amount,"NUMERIC(20,4)",True,Synthetic minimum balance amount attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,34,available_limit_amount,"NUMERIC(20,4)",True,Synthetic available limit amount attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,35,statement_frequency_code,VARCHAR(50),True,Synthetic statement frequency code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,36,interest_plan_code,VARCHAR(50),True,Synthetic interest plan code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,37,fee_plan_code,VARCHAR(50),True,Synthetic fee plan code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,38,tax_treatment_code,VARCHAR(50),True,Synthetic tax treatment code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,39,statement_delivery_code,VARCHAR(50),True,Synthetic statement delivery code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,40,account_purpose_code,VARCHAR(50),True,Synthetic account purpose code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,41,freeze_status_code,VARCHAR(50),True,Synthetic freeze status code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,42,lien_status_code,VARCHAR(50),True,Synthetic lien status code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,43,payment_restriction_code,VARCHAR(50),True,Synthetic payment restriction code attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,44,is_joint_account,BOOLEAN,True,Synthetic is joint account attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_account_relationship,dimension,deposits,45,is_dormant,BOOLEAN,True,Synthetic is dormant attribute for account relationship.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,1,loan_product_key,BIGINT,False,Synthetic surrogate key for dim_loan_product.,structural,True
bank_dwh,dim_loan_product,dimension,lending,2,business_id,VARCHAR(100),False,Business id for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,3,business_code,VARCHAR(50),True,Business code for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,4,display_name,VARCHAR(200),True,Display name for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,5,description,VARCHAR(120),True,Description for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,6,effective_from_date,DATE,False,Effective from date for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,7,effective_to_date,DATE,True,Effective to date for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,8,is_current,BOOLEAN,False,Is current for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,9,is_active,BOOLEAN,True,Is active for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,10,source_system_code,VARCHAR(50),True,Source system code for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,11,source_record_id,VARCHAR(100),True,Source record id for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,12,ingested_at,TIMESTAMPTZ,True,Ingested at for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,13,updated_at,TIMESTAMPTZ,True,Updated at for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,14,record_hash,VARCHAR(100),True,Record hash for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,15,data_quality_status_code,VARCHAR(50),True,Data quality status code for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,16,data_owner_code,VARCHAR(50),True,Data owner code for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,17,version_number,BIGINT,True,Version number for this loan product member.,structural,False
bank_dwh,dim_loan_product,dimension,lending,18,product_family_code,VARCHAR(50),True,Synthetic product family code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,19,product_category_code,VARCHAR(50),True,Synthetic product category code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,20,product_subcategory_code,VARCHAR(50),True,Synthetic product subcategory code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,21,product_type_code,VARCHAR(50),True,Synthetic product type code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,22,offering_status_code,VARCHAR(50),True,Synthetic offering status code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,23,launch_date,DATE,True,Synthetic launch date attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,24,retirement_date,DATE,True,Synthetic retirement date attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,25,eligibility_code,VARCHAR(50),True,Synthetic eligibility code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,26,customer_segment_code,VARCHAR(50),True,Synthetic customer segment code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,27,minimum_amount,"NUMERIC(20,4)",True,Synthetic minimum amount attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,28,maximum_amount,"NUMERIC(20,4)",True,Synthetic maximum amount attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,29,minimum_term_months_count,BIGINT,True,Synthetic minimum term months count attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,30,maximum_term_months_count,BIGINT,True,Synthetic maximum term months count attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,31,standard_term_months_count,BIGINT,True,Synthetic standard term months count attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,32,base_currency_code,VARCHAR(50),True,Synthetic base currency code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,33,rate_type_code,VARCHAR(50),True,Synthetic rate type code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,34,standard_rate,"NUMERIC(14,8)",True,Synthetic standard rate attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,35,benchmark_code,VARCHAR(50),True,Synthetic benchmark code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,36,spread_rate,"NUMERIC(14,8)",True,Synthetic spread rate attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,37,repricing_frequency_code,VARCHAR(50),True,Synthetic repricing frequency code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,38,compounding_method_code,VARCHAR(50),True,Synthetic compounding method code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,39,payment_frequency_code,VARCHAR(50),True,Synthetic payment frequency code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,40,settlement_cycle_code,VARCHAR(50),True,Synthetic settlement cycle code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,41,fee_schedule_code,VARCHAR(50),True,Synthetic fee schedule code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,42,penalty_policy_code,VARCHAR(50),True,Synthetic penalty policy code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,43,renewal_option_code,VARCHAR(50),True,Synthetic renewal option code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,44,early_termination_code,VARCHAR(50),True,Synthetic early termination code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,45,tax_treatment_code,VARCHAR(50),True,Synthetic tax treatment code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,46,regulatory_product_code,VARCHAR(50),True,Synthetic regulatory product code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,47,accounting_product_code,VARCHAR(50),True,Synthetic accounting product code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,48,collateral_requirement_code,VARCHAR(50),True,Synthetic collateral requirement code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,49,risk_weight_code,VARCHAR(50),True,Synthetic risk weight code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,50,approval_date,DATE,True,Synthetic approval date attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,51,effective_date,DATE,True,Synthetic effective date attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,52,expiry_date,DATE,True,Synthetic expiry date attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,53,is_secured,BOOLEAN,True,Synthetic is secured attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,54,is_revolving,BOOLEAN,True,Synthetic is revolving attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,55,is_renewable,BOOLEAN,True,Synthetic is renewable attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,56,is_promotional,BOOLEAN,True,Synthetic is promotional attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,57,source_priority_code,VARCHAR(50),True,Synthetic source priority code attribute for loan product.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,58,loan_product_classification_code,VARCHAR(50),True,Synthetic loan product classification code.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,59,loan_product_status_code,VARCHAR(50),True,Synthetic loan product status code.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,60,loan_product_risk_band_code,VARCHAR(50),True,Synthetic loan product risk band code.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,61,loan_product_segment_code,VARCHAR(50),True,Synthetic loan product segment code.,synthetic_extension,False
bank_dwh,dim_loan_product,dimension,lending,62,loan_product_family_code,VARCHAR(50),True,Synthetic loan product family code.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,1,loan_purpose_key,BIGINT,False,Synthetic surrogate key for dim_loan_purpose.,structural,True
bank_dwh,dim_loan_purpose,dimension,lending,2,business_id,VARCHAR(100),False,Business id for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,3,business_code,VARCHAR(50),True,Business code for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,4,display_name,VARCHAR(200),True,Display name for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,5,description,VARCHAR(120),True,Description for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,6,effective_from_date,DATE,False,Effective from date for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,7,effective_to_date,DATE,True,Effective to date for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,8,is_current,BOOLEAN,False,Is current for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,9,is_active,BOOLEAN,True,Is active for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,10,source_system_code,VARCHAR(50),True,Source system code for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,11,source_record_id,VARCHAR(100),True,Source record id for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,12,ingested_at,TIMESTAMPTZ,True,Ingested at for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,13,updated_at,TIMESTAMPTZ,True,Updated at for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,14,record_hash,VARCHAR(100),True,Record hash for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,15,data_quality_status_code,VARCHAR(50),True,Data quality status code for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,16,data_owner_code,VARCHAR(50),True,Data owner code for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,17,version_number,BIGINT,True,Version number for this loan purpose member.,structural,False
bank_dwh,dim_loan_purpose,dimension,lending,18,product_family_code,VARCHAR(50),True,Synthetic product family code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,19,product_category_code,VARCHAR(50),True,Synthetic product category code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,20,product_subcategory_code,VARCHAR(50),True,Synthetic product subcategory code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,21,product_type_code,VARCHAR(50),True,Synthetic product type code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,22,offering_status_code,VARCHAR(50),True,Synthetic offering status code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,23,launch_date,DATE,True,Synthetic launch date attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,24,retirement_date,DATE,True,Synthetic retirement date attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,25,eligibility_code,VARCHAR(50),True,Synthetic eligibility code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,26,customer_segment_code,VARCHAR(50),True,Synthetic customer segment code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,27,minimum_amount,"NUMERIC(20,4)",True,Synthetic minimum amount attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,28,maximum_amount,"NUMERIC(20,4)",True,Synthetic maximum amount attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,29,minimum_term_months_count,BIGINT,True,Synthetic minimum term months count attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,30,maximum_term_months_count,BIGINT,True,Synthetic maximum term months count attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,31,standard_term_months_count,BIGINT,True,Synthetic standard term months count attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,32,base_currency_code,VARCHAR(50),True,Synthetic base currency code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,33,rate_type_code,VARCHAR(50),True,Synthetic rate type code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,34,standard_rate,"NUMERIC(14,8)",True,Synthetic standard rate attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_loan_purpose,dimension,lending,35,benchmark_code,VARCHAR(50),True,Synthetic benchmark code attribute for loan purpose.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,1,collateral_type_key,BIGINT,False,Synthetic surrogate key for dim_collateral_type.,structural,True
bank_dwh,dim_collateral_type,dimension,lending,2,business_id,VARCHAR(100),False,Business id for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,3,business_code,VARCHAR(50),True,Business code for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,4,display_name,VARCHAR(200),True,Display name for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,5,description,VARCHAR(120),True,Description for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,6,effective_from_date,DATE,False,Effective from date for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,7,effective_to_date,DATE,True,Effective to date for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,8,is_current,BOOLEAN,False,Is current for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,9,is_active,BOOLEAN,True,Is active for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,10,source_system_code,VARCHAR(50),True,Source system code for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,11,source_record_id,VARCHAR(100),True,Source record id for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,12,ingested_at,TIMESTAMPTZ,True,Ingested at for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,13,updated_at,TIMESTAMPTZ,True,Updated at for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,14,record_hash,VARCHAR(100),True,Record hash for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,15,data_quality_status_code,VARCHAR(50),True,Data quality status code for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,16,data_owner_code,VARCHAR(50),True,Data owner code for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,17,version_number,BIGINT,True,Version number for this collateral type member.,structural,False
bank_dwh,dim_collateral_type,dimension,lending,18,rule_code,VARCHAR(50),True,Synthetic rule code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,19,rule_family_code,VARCHAR(50),True,Synthetic rule family code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,20,rule_category_code,VARCHAR(50),True,Synthetic rule category code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,21,scenario_code,VARCHAR(50),True,Synthetic scenario code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,22,risk_type_code,VARCHAR(50),True,Synthetic risk type code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,23,risk_subtype_code,VARCHAR(50),True,Synthetic risk subtype code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,24,risk_band_code,VARCHAR(50),True,Synthetic risk band code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,25,severity_code,VARCHAR(50),True,Synthetic severity code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,26,regulatory_basis_code,VARCHAR(50),True,Synthetic regulatory basis code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,27,reporting_framework_code,VARCHAR(50),True,Synthetic reporting framework code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,28,report_frequency_code,VARCHAR(50),True,Synthetic report frequency code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,29,model_version_code,VARCHAR(50),True,Synthetic model version code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,30,scorecard_code,VARCHAR(50),True,Synthetic scorecard code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,31,threshold_amount,"NUMERIC(20,4)",True,Synthetic threshold amount attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,32,threshold_rate,"NUMERIC(14,8)",True,Synthetic threshold rate attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,33,minimum_score_value,VARCHAR(120),True,Synthetic minimum score value attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,34,maximum_score_value,VARCHAR(120),True,Synthetic maximum score value attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_collateral_type,dimension,lending,35,review_frequency_code,VARCHAR(50),True,Synthetic review frequency code attribute for collateral type.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,1,credit_rating_key,BIGINT,False,Synthetic surrogate key for dim_credit_rating.,structural,True
bank_dwh,dim_credit_rating,dimension,lending,2,business_id,VARCHAR(100),False,Business id for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,3,business_code,VARCHAR(50),True,Business code for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,4,display_name,VARCHAR(200),True,Display name for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,5,description,VARCHAR(120),True,Description for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,6,effective_from_date,DATE,False,Effective from date for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,7,effective_to_date,DATE,True,Effective to date for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,8,is_current,BOOLEAN,False,Is current for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,9,is_active,BOOLEAN,True,Is active for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,10,source_system_code,VARCHAR(50),True,Source system code for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,11,source_record_id,VARCHAR(100),True,Source record id for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,12,ingested_at,TIMESTAMPTZ,True,Ingested at for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,13,updated_at,TIMESTAMPTZ,True,Updated at for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,14,record_hash,VARCHAR(100),True,Record hash for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,15,data_quality_status_code,VARCHAR(50),True,Data quality status code for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,16,data_owner_code,VARCHAR(50),True,Data owner code for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,17,version_number,BIGINT,True,Version number for this credit rating member.,structural,False
bank_dwh,dim_credit_rating,dimension,lending,18,rule_code,VARCHAR(50),True,Synthetic rule code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,19,rule_family_code,VARCHAR(50),True,Synthetic rule family code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,20,rule_category_code,VARCHAR(50),True,Synthetic rule category code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,21,scenario_code,VARCHAR(50),True,Synthetic scenario code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,22,risk_type_code,VARCHAR(50),True,Synthetic risk type code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,23,risk_subtype_code,VARCHAR(50),True,Synthetic risk subtype code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,24,risk_band_code,VARCHAR(50),True,Synthetic risk band code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,25,severity_code,VARCHAR(50),True,Synthetic severity code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,26,regulatory_basis_code,VARCHAR(50),True,Synthetic regulatory basis code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,27,reporting_framework_code,VARCHAR(50),True,Synthetic reporting framework code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,28,report_frequency_code,VARCHAR(50),True,Synthetic report frequency code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,29,model_version_code,VARCHAR(50),True,Synthetic model version code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,30,scorecard_code,VARCHAR(50),True,Synthetic scorecard code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,31,threshold_amount,"NUMERIC(20,4)",True,Synthetic threshold amount attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,32,threshold_rate,"NUMERIC(14,8)",True,Synthetic threshold rate attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,33,minimum_score_value,VARCHAR(120),True,Synthetic minimum score value attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,34,maximum_score_value,VARCHAR(120),True,Synthetic maximum score value attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_credit_rating,dimension,lending,35,review_frequency_code,VARCHAR(50),True,Synthetic review frequency code attribute for credit rating.,synthetic_extension,False
bank_dwh,dim_delinquency_band,dimension,lending,1,delinquency_band_key,BIGINT,False,Synthetic surrogate key for dim_delinquency_band.,structural,True
bank_dwh,dim_delinquency_band,dimension,lending,2,business_id,VARCHAR(100),False,Business id for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,3,business_code,VARCHAR(50),True,Business code for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,4,display_name,VARCHAR(200),True,Display name for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,5,description,VARCHAR(120),True,Description for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,6,effective_from_date,DATE,False,Effective from date for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,7,effective_to_date,DATE,True,Effective to date for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,8,is_current,BOOLEAN,False,Is current for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,9,is_active,BOOLEAN,True,Is active for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,10,source_system_code,VARCHAR(50),True,Source system code for this delinquency band member.,structural,False
bank_dwh,dim_delinquency_band,dimension,lending,11,source_record_id,VARCHAR(100),True,Source record id for this delinquency band member.,structural,False
